699 -56.9817 142.155
700 -57.8663 141.748
701 -58.6094 141.285
702 -59.2311 140.81
703 -59.7666 140.362
704 -60.2486 139.967
705 -60.6945 139.631
706 -61.0984 139.342
707 -61.4321 139.076
708 -61.6527 138.812
709 -61.7157 138.531
710 -61.5899 138.231
711 -61.2698 137.919
712 -60.7844 137.616
713 -60.1977 137.345
714 -59.6 137.133
715 -59.0897 137.004
716 -58.7526 136.972
717 -58.6414 137.043
718 -58.7643 137.214
719 -59.0824 137.471
720 -59.5221 137.792
721 -59.9953 138.15
722 -60.424 138.514
723 -60.7606 138.855
724 -60.9971 139.151
725 -61.1597 139.388
726 -61.2957 139.568
727 -61.4559 139.7
728 -61.6765 139.799
729 -61.9685 139.874
730 -62.3143 139.922
731 -62.6745 139.924
732 -63.0047 139.852
733 -63.273 139.675
734 -63.4751 139.372
735 -63.64 138.947
736 -63.8246 138.427
737 -64.0967 137.859
738 -64.5142 137.303
739 -65.1037 136.816
740 -65.8473 136.434
741 -66.6819 136.166
742 -67.5119 135.987
743 -68.2268 135.849
744 -68.7238 135.695
745 -68.9298 135.469
746 -68.8099 135.138
747 -68.3704 134.695
748 -67.6505 134.162
749 -66.7115 133.583
750 -65.6208 133.006
751 -64.4321 132.47
752 -63.1733 131.987
753 -61.8404 131.542
754 -60.4097 131.102
755 -58.8643 130.631
756 -57.2144 130.113
757 -55.5124 129.566
758 -53.8528 129.039
759 -52.3579 128.603
760 -51.1535 128.333
761 -50.3341 128.283
762 -49.9361 128.476
763 -49.9273 128.893
764 -50.2179 129.477
765 -50.6845 130.149
766 -51.2034 130.826
767 -51.6796 131.44
768 -52.064 131.956
769 -52.3574 132.375
770 -52.6021 132.731
771 -52.8588 133.07
772 -53.1786 133.43
773 -53.5792 133.823
774 -54.0345 134.223
775 -54.483 134.58
776 -54.8481 134.833
777 -55.0639 134.933
778 -55.0955 134.861
779 -54.9507 134.634
780 -54.6826 134.298
781 -54.382 133.918
782 -54.1582 133.565
783 -54.1158 133.299
784 -54.3291 133.161
785 -54.8237 133.159
786 -55.5709 133.277
787 -56.5001 133.476
788 -57.5164 133.712
789 -58.5248 133.945
790 -59.4555 134.151
791 -60.2768 134.325
792 -60.999 134.484
793 -61.6656 134.658
794 -62.3335 134.885
795 -63.0492 135.194
796 -63.8267 135.601
797 -64.6377 136.102
798 -65.4101 136.674
799 -66.0443 137.279
800 -66.4429 137.877
801 -66.5346 138.43
802 -66.2939 138.91
803 -65.7475 139.304
804 -64.9684 139.616
805 -64.0594 139.867
806 -63.132 140.09
807 -62.2799 140.316
808 -61.5644 140.566
809 -61.0035 140.834
810 -60.5713 141.093
811 -60.2156 141.294
812 -59.8824 141.386
813 -59.5398 141.331
814 -59.1943 141.119
815 -58.8943 140.772
816 -58.7201 140.345
817 -58.7595 139.911
818 -59.0784 139.539
819 -59.6925 139.276
820 -60.5539 139.136
821 -61.5593 139.095
822 -62.5765 139.104
823 -63.4821 139.106
824 -64.1885 139.049
825 -64.6531 138.905
826 -64.8786 138.676
827 -64.9024 138.395
828 -64.7799 138.114
829 -64.5654 137.889
830 -64.2945 137.758
831 -63.9723 137.73
832 -63.5707 137.774
833 -63.0387 137.833
834 -62.32 137.84
835 -61.3745 137.743
836 -60.2004 137.521
837 -58.8467 137.197
838 -57.4157 136.83
839 -56.0455 136.5
840 -54.8783 136.284
841 -54.0215 136.237
842 -53.5157 136.373
843 -53.3274 136.666
844 -53.3659 137.061
845 -53.5149 137.49
846 -53.6708 137.897
847 -53.7689 138.251
848 -53.795 138.559
849 -53.7805 138.856
850 -53.784 139.196
851 -53.8667 139.625
852 -54.0663 140.166
853 -54.3808 140.806
854 -54.765 141.498
855 -55.144 142.172
856 -55.4348 142.761
857 -55.5689 143.214
858 -55.5118 143.515
859 -55.273 143.68
860 -54.9064 143.752
861 -54.5001 143.785
862 -54.154 143.835
863 -53.9541 143.941
864 -53.9497 144.116
865 -54.1417 144.35
866 -54.4856 144.607
867 -54.9074 144.848
868 -55.3251 145.033
869 -55.6709 145.141
870 -55.9095 145.168
871 -56.0463 145.135
872 -56.1227 145.075
873 -56.2023 145.025
874 -56.3481 145.014
875 -56.5993 145.06
876 -56.9556 145.156
877 -57.3724 145.282
878 -57.7736 145.406
879 -58.073 145.498
880 -58.1975 145.53
881 -58.1122 145.489
882 -57.8321 145.372
883 -57.4211 145.19
884 -56.9756 144.963
885 -56.5981 144.721
886 -56.3716 144.493
887 -56.3399 144.303
888 -56.4982 144.162
889 -56.7973 144.066
890 -57.1597 143.995
891 -57.5008 143.92
892 -57.7523 143.813
893 -57.8753 143.65
894 -57.8664 143.427
895 -57.7531 143.155
896 -57.5821 142.865
897 -57.4017 142.597
898 -57.2443 142.388
899 -57.1115 142.257
900 -56.9689 142.196
901 -56.7546 142.169
902 -56.3983 142.121
903 -55.8439 141.993
904 -55.0692 141.739
905 -54.0975 141.346
906 -52.9986 140.832
907 -51.8771 140.249
908 -50.8484 139.663
909 -50.0104 139.135
910 -49.4168 138.698
911 -49.0636 138.345
912 -48.8936 138.034
913 -48.8176 137.702
914 -48.7426 137.287
915 -48.598 136.746
916 -48.3516 136.072
917 -48.0134 135.292
918 -47.6292 134.46
919 -47.2638 133.645
920 -46.9777 132.905
921 -46.8047 132.277
922 -46.7391 131.762
923 -46.7342 131.33
924 -46.717 130.935
925 -46.6106 130.524
926 -46.357 130.068
927 -45.9363 129.565
928 -45.3766 129.05
929 -44.7515 128.587
930 -44.165 128.256
931 -43.7244 128.132
932 -43.508 128.256
933 -43.5421 128.628
934 -43.7948 129.201
935 -44.1885 129.895
936 -44.6292 130.626
937 -45.0361 131.324
938 -45.3655 131.954
939 -45.6197 132.514
940 -45.8436 133.033
941 -46.1065 133.549
942 -46.4789 134.095
943 -47.0081 134.686
944 -47.7041 135.312
945 -48.5374 135.938
946 -49.4487 136.516
947 -50.3663 136.997
948 -51.2243 137.346
949 -51.9771 137.544
950 -52.6099 137.596
951 -53.1408 137.522
952 -53.6164 137.354
953 -54.1008 137.13
954 -54.6588 136.885
955 -55.336 136.647
956 -56.1441 136.43
957 -57.0532 136.235
958 -57.9965 136.056
959 -58.8872 135.877
960 -59.6427 135.686
961 -60.2108 135.477
962 -60.5857 135.253
963 -60.8108 135.029
964 -60.9661 134.835
965 -61.1463 134.711
966 -61.4363 134.702
967 -61.8902 134.846
968 -62.5188 135.167
969 -63.2884 135.663
970 -64.1303 136.308
971 -64.9619 137.053
972 -65.7093 137.841
973 -66.3288 138.617
974 -66.817 139.343
975 -67.209 140.009
976 -67.5657 140.629
977 -67.9527 141.235
978 -68.4147 141.86
979 -68.9574 142.523
980 -69.5415 143.213
981 -70.0956 143.89
982 -70.5396 144.494
983 -70.8121 144.961
984 -70.8875 145.242
985 -70.7831 145.314
986 -70.5555 145.191
987 -70.2871 144.916
988 -70.0665 144.552
989 -69.9654 144.16
990 -70.0187 143.784
991 -70.213 143.434
992 -70.4894 143.088
993 -70.7598 142.699
994 -70.9306 142.213
995 -70.9271 141.587
996 -70.712 140.81
997 -70.2929 139.903
998 -69.7241 138.927
999 -69.091 137.967
1000 -68.4847 137.106
1001 -67.9721 136.403
1002 -67.5737 135.875
1003 -67.2594 135.5
1004 -66.9634 135.223
1005 -66.6111 134.983
1006 -66.148 134.735
1007 -65.5603 134.471
1008 -64.8825 134.22
1009 -64.1897 134.043
1010 -63.5781 134.009
1011 -63.1375 134.174
1012 -62.9231 134.561
1013 -62.9391 135.149
1014 -63.1374 135.88
1015 -63.4306 136.675
1016 -63.7182 137.457
1017 -63.9115 138.166
1018 -63.9543 138.771
1019 -63.8329 139.274
1020 -63.5748 139.698
1021 -63.2375 140.074
1022 -62.8898 140.432
1023 -62.5901 140.787
1024 -62.3699 141.135
1025 -62.2261 141.456
1026 -62.1264 141.72
1027 -62.0223 141.9
1028 -61.8658 141.977
1029 -61.626 141.952
1030 -61.3007 141.844
1031 -60.9198 141.688
1032 -60.5391 141.523
1033 -60.2302 141.394
1034 -60.0623 141.337
1035 -60.0847 141.375
1036 -60.3165 141.518
1037 -60.7433 141.758
1038 -61.3225 142.075
1039 -61.9931 142.44
1040 -62.6906 142.823
1041 -63.3601 143.196
1042 -63.9687 143.538
1043 -64.5116 143.837
1044 -65.0127 144.097
1045 -65.5163 144.335
1046 -66.0734 144.576
1047 -66.723 144.847
1048 -67.4772 145.166
1049 -68.3109 145.539
1050 -69.1679 145.952
1051 -69.9775 146.378
1052 -70.6769 146.785
1053 -71.2308 147.146
1054 -71.639 147.45
1055 -71.9343 147.706
1056 -72.1684 147.946
1057 -72.3949 148.213
1058 -72.6523 148.55
1059 -72.9519 148.986
1060 -73.2743 149.525
1061 -73.5739 150.141
1062 -73.7919 150.786
1063 -73.8715 151.398
1064 -73.7725 151.923
1065 -73.4819 152.321
1066 -73.0181 152.583
1067 -72.4298 152.731
1068 -71.7854 152.807
1069 -71.1567 152.864
1070 -70.6015 152.944
1071 -70.1487 153.063
1072 -69.7946 153.206
1073 -69.5111 153.334
1074 -69.2624 153.398
1075 -69.0222 153.36
1076 -68.7835 153.206
1077 -68.5618 152.95
1078 -68.3887 152.629
1079 -68.3033 152.291
1080 -68.3407 151.98
1081 -68.5206 151.718
1082 -68.8385 151.504
1083 -69.2626 151.311
1084 -69.7354 151.102
1085 -70.1874 150.839
1086 -70.5505 150.499
1087 -70.7739 150.084
1088 -70.8334 149.62
1089 -70.7334 149.153
1090 -70.5003 148.737
1091 -70.1684 148.416
1092 -69.7636 148.217
1093 -69.2938 148.138
1094 -68.7462 148.157
1095 -68.0942 148.241
1096 -67.311 148.358
1097 -66.3841 148.491
1098 -65.325 148.639
1099 -64.1722 148.82
1100 -62.9853 149.057
1101 -61.8327 149.371
1102 -60.7743 149.767
1103 -59.8483 150.232
1104 -59.0641 150.735
1105 -58.4001 151.233
1106 -57.8144 151.683
1107 -57.2582 152.047
1108 -56.6922 152.305
1109 -56.0976 152.451
1110 -55.4787 152.497
1111 -54.8599 152.458
1112 -54.2761 152.353
1113 -53.7586 152.189
1114 -53.3248 151.968
1115 -52.9772 151.685
1116 -52.7034 151.332
1117 -52.4817 150.907
1118 -52.2881 150.414
1119 -52.1039 149.868
1120 -51.9216 149.285
1121 -51.7493 148.688
1122 -51.611 148.097
1123 -51.5408 147.531
1124 -51.5754 147.004
1125 -51.7432 146.528
1126 -52.0573 146.109
1127 -52.5123 145.75
1128 -53.0841 145.447
1129 -53.7341 145.194
1130 -54.4184 144.979
1131 -55.0949 144.786
1132 -55.7288 144.597
1133 -56.3003 144.401
1134 -56.8053 144.187
1135 -57.2499 143.96
1136 -57.646 143.731
1137 -58.0047 143.518
1138 -58.3281 143.34
1139 -58.6047 143.207
1140 -58.8094 143.118
1141 -58.9079 143.056
1142 -58.8672 142.996
1143 -58.6676 142.912
1144 -58.3128 142.787
1145 -57.8358 142.624
1146 -57.2972 142.449
1147 -56.7759 142.301
1148 -56.3534 142.225
1149 -56.0942 142.249
1150 -56.0304 142.379
1151 -56.1572 142.59
1152 -56.439 142.831
1153 -56.8279 143.048
1154 -57.283 143.187
1155 -57.7847 143.219
1156 -58.3409 143.138
1157 -58.9815 142.966
1158 -59.7462 142.744
1159 -60.6672 142.52
1160 -61.7545 142.331
1161 -62.9882 142.199
1162 -64.3202 142.118
